Area of mother cell,Major axis of mother cell,Minor axis of mother cell,Circularity of mother cell,Mean intensity of mother cell,Max intensity of mother cell,Min intensity of mother cell,Axis ratio of mother cell,Area of daughter cell,Major axis of daughter cell,Minor axis of daughter cell,Circularity of daughter cell,Mean intensity of daughter cell,Max intensity of daughter cell,Min intensity of daughter cell,Axis ratio of daughter cell,Area ratio,Major axis ratio,Minor axis ratio,Circularity ratio,Mean intensity ratio,Max intensity ratio,Min intensity ratio,Axis ratio ratio,Area diff,Major axis diff,Minor axis diff,Circularity diff,Mean intensity diff,Max intensity diff,Min intensity diff,Axis ratio diff,Area of phenomenon,Major axis of phenomenon,Minor axis of phenomenon,Circularity of phenomenon,Mean intensity of phenomenon,Max intensity of phenomenon,Min intensity of phenomenon,Extent of phenomenon,Axis ratio of phenomenon,Cross area,Cross major axis,Cross minor axis,Distance between 2 cells,Distance of mother cell to celtroid,Distance of daughter cell to celtroid,Distance ratio,Percentage coverage cell 1,Percentage coverage cell 2,Average coverage area,Distance factor,Intensity factor,Circularity factor,Path length,Range of area change in phenomenon,STD of area change in phenomenon,Range of circularity change in phenomenon,STD of circularity change in phenomenon,Range of extent change in phenomenon,STD of extent change in phenomenon,Range of mean intensity change in phenomenon,STD of mean intensity change in phenomenon,Range of minor axis change in phenomenon,STD of minor axis change in phenomenon,Range of major axis change in phenomenon,STD of major axis change in phenomenon
150,14.917065120225438,14.6317862272162,0.19463535711727878,1.1303691158130054,2.0300072349219946,0.7522869868116842,0.9808756688591216,29,9.040749067481823,6.451570626761861,0.7005430050623934,1.30036344028669,1.9182484142648264,0.988592950887786,0.7136101863469658,0.19333333333333333,0.6060675471091054,0.44092843666356096,3.5992587135146095,1.1503883307634586,0.9449465899753492,1.3141167775314118,0.7275235883636321,121,5.876316052743615,8.18021560045434,-0.5059076479451147,-0.16999432447368457,0.11175882065716825,-0.23630596407610183,-0.26726548251215576,572,34.84073916839048,31.14907395461714,0.44798373221513915,1.51267505920383,2.276877465627381,1.1598452730888198,0.0003312916947341427,0.8940417080151207,0.3129370629370629,0.6876379422352545,0.6768534077351899,11.605203638296304,7.104926104365696,10.69672449463083,0.6642151163126601,1.0,1.0,1.0,0.8674745162667661,0.6643638412869183,0.5520162677848608,2,187,93.5,0.24482765293312303,0.12241382646656152,0.07373188405797104,0.03686594202898552,255.41708291708255,127.70854145854128,10.321851843705272,5.160925921852636,5.958922619665348,2.979461309832674
86,13.20026705547068,9.914103887080948,0.6602415986068343,1.0597214323795778,1.7425496664633713,0.8057698058496627,0.7510532813782866,58,9.73156114600137,7.781081630199871,0.6005705410588735,1.2125526277062897,2.008047919038296,0.8869264769424345,0.7995717761478653,0.6744186046511628,0.7372245656172729,0.7848497170116793,0.9096223902373438,1.14421827346035,1.1523619427811045,1.1007194244604317,1.0646006028767234,28,3.4687059094693105,2.133022256881077,0.05967105754796076,-0.15283119532671186,-0.26549825257492476,-0.0811566710927718,0.0485184947695787,442,32.52636878622376,21.653723931681174,0.7461942384185873,1.733488395607199,2.3738326294635748,1.22082820943841,0.0003398185735411626,0.6657282918360197,0.3257918552036199,0.705022695653153,0.8171890236113758,13.791900654602415,9.73123173097081,6.1961595817157935,1.5705263240292644,0.9883720930232558,1.0,0.9941860465116279,0.9828344848679014,0.7302487859048945,0.25380576158141266,8,262,91.84633906694376,0.3145907953587148,0.11641523911434648,0.2413576761402848,0.08123844451651968,713.9235105022299,249.77304315163877,11.041841237705896,4.400436952653885,12.428248561133763,4.54977421153153
92,14.885780624875318,8.565411619349101,0.8178658345029112,1.1198581962117686,2.091177902546442,0.7050062309887841,0.5754089647831852,74,19.450017616799318,7.943322757516671,0.9128045497350524,1.094660477809338,2.1858598987855156,0.8323841683751635,0.4083966870372336,0.8043478260869565,1.3066172414429378,0.9273719828680337,1.1160810382669228,0.9774991883011003,1.0452768729641695,1.1806763285024156,0.7097503028843459,18,-4.564236991924,0.6220888618324301,-0.09493871523214126,0.02519771840243057,-0.09468199623907347,-0.12737793738637937,-0.16701227774595157,447,39.71691687425244,21.0177741734621,0.8485036860856887,1.8097803825891963,2.7893724791295376,1.2233731312616969,0.00031816191424690335,0.5291894695654847,0.3713646532438479,0.864513183397016,0.7854653989817044,10.109070975048848,11.599425148773207,12.353691274992883,0.9389440686650063,1.0,0.9459459459459459,0.972972972972973,0.32013467659845196,0.6488127333764917,0.1514963139143113,8,720,193.9094102280753,0.2015578532681367,0.064375309856595,0.15419501133786845,0.04608827196208719,718.4353129880544,218.58841422005682,21.895648578942513,5.864786182388674,48.861381065569404,12.744192348314328
85,11.245385675761332,10.172763008728532,0.4262261537230063,1.1272131933497305,2.2468223144025306,0.8246043083109743,0.9046166402860895,64,11.489020247711613,7.259589003357738,0.7750728400979034,1.2062182456561423,2.0461215768431718,0.7880549727170976,0.6318718956739332,0.7529411764705882,1.0216652926787047,0.7136300135104686,1.8184544362840855,1.070088828601831,0.910673515981735,0.9556765163297045,0.6984968742937346,21,-0.24363457195028104,2.913174005370794,-0.34884668637489713,-0.07900505230641186,0.2007007375593588,0.03654933559387674,-0.27274474461215625,348,28.43713940630145,23.862816345913146,0.5439114111826426,1.855702412817481,2.625781215033779,1.2183111864625593,0.0004086873847011477,0.8391426438844031,0.4281609195402299,0.7994617742189348,0.7305236632335652,9.482785986011638,7.994511742144367,4.441234607101586,1.8000651731752813,1.0,1.0,1.0,0.7065752840671133,0.7067239274135826,0.45608858881735737,8,403,125.38634046418294,0.27783357559898936,0.08461977167186299,0.08539452495974242,0.025656499900346078,455.00687465989495,157.4032485696597,9.008380843828366,3.210502765452491,15.21741930249912,4.7977418930759566
76,11.115362705755143,8.73303420551776,0.618642713973552,1.2554980900213488,2.4356267432449608,0.7086353471551803,0.7856724460278838,76,11.115362705755143,8.73303420551776,0.618642713973552,1.2554980900213488,2.4356267432449608,0.7086353471551803,0.7856724460278838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,31.353259747289798,19.948898200064484,0.7714727755130855,2.0395076617803087,2.875977945094612,1.2985795410207417,0.0003751948086694596,0.6362623331945216,0.4233983286908078,0.7090403227827667,0.875540505338739,0.0,5.629004586437487,5.629004586437487,1.0,1.0,1.0,1.0,0.787034930890395,0.709152747592859,0.22852722448691454,10,465,124.68825125086965,0.4142266562789565,0.1263477237690481,0.20682905611135272,0.07451926031062447,745.5938893708994,194.22092583581374,8.049970986558296,2.786935027982055,25.29799152241333,7.027698930116945
100,12.558122174200754,10.180489549026971,0.5855037011972496,1.0694046834059703,2.184876030097121,0.5347889331753257,0.8106697329272397,84,12.260431633630361,9.313472664542251,0.6503477746788535,1.1968590838843916,2.076117140837372,0.6705643618053307,0.7596366052068997,0.84,0.9762949797397286,0.9148354428036727,1.1107492119161835,1.1191825718141508,0.9502219403931516,1.2538860103626943,0.9370481891114092,16,0.2976905405703931,0.8670168844847197,-0.06484407348160393,-0.12745440047842127,0.10875888925974886,-0.13577542863000502,-0.051033127720339966,376,29.202611526310292,24.857639699560753,0.5248205366466692,1.9172881144755058,2.83673663387689,1.2656209597296892,0.0003445332656090181,0.8512129018723238,0.48936170212765956,0.8498744636407148,0.7842241841615273,12.181318286324503,9.248826141923745,2.9501952983193678,3.1349877573164417,1.0,1.0,1.0,0.42533950387334113,0.6758780817291455,0.47517946335333083,7,374,158.74237889468225,0.40443423587854666,0.15489773014355607,0.2551851851851852,0.09285655694701744,1099.2906504065038,417.34011832546486,24.344667000500014,10.395383217942706,26.893210449551788,11.589680190636386
172,16.702555688711428,14.082149986072123,0.5377356657939136,0.7174408275937351,1.4980135793909863,0.47369274900096975,0.843113488050794,54,10.860053050836376,7.235523515620064,0.74572737747297,0.6500293786067,0.8418378519158174,0.537275668329959,0.6662512127473288,0.313953488372093,0.6502030739030099,0.5138081559120107,1.3867917359953745,0.9060390120072618,0.5619694397283531,1.1342281879194631,0.7902272021381658,118,5.842502637875052,6.846626470452059,-0.2079917116790564,0.0674114489870351,0.656175727475169,-0.06358291932898924,-0.1768622753034652,1070,73.04687239207749,56.62745616148904,0.6316903382831838,1.0410984018323965,1.2443177312683191,0.9454780104220698,0.0002594726303662032,0.7752208179091147,0.21121495327102804,0.37732770530688986,0.37645472614731046,11.687394879110423,10.903929299258213,14.743509567998725,0.7395748786249342,1.0,1.0,1.0,0.8268557502999921,0.5595553401307551,0.07410192523315517,5,2008,869.1525527777043,0.30688972010746507,0.13710650354105852,0.3822477013404232,0.1396023881339479,422.4558168139122,149.10933690205516,54.66379485680001,22.763842487926823,68.38420658161166,25.577489505132004
159,15.666797941475734,13.713298194076527,0.483562978227651,1.1518568324141936,2.683030340796909,0.6453331059386099,0.8753095715731688,94,18.902399141381522,7.801253758741222,0.9108614098356008,1.218919222374245,2.1820185436023913,0.8734056404823829,0.4127123599703572,0.5911949685534591,1.206526005632585,0.5688823832410339,1.8836458762291495,1.0582211157436072,0.8132664437012262,1.3534183082271147,0.47150445210898484,65,-3.2356011999057888,5.912044435335305,-0.42729843160794984,-0.06706238996005154,0.5010117971945176,-0.22807253454377296,-0.4625972116028116,358,27.81949157136961,25.335459491318616,0.4130487125960625,1.9328243910596568,3.0621541933008203,1.2450517049684653,0.0004283276976612234,0.9107089332068372,0.7067039106145251,1.2426250492095297,0.8491873597236265,14.3960045203133,5.4402674661077,9.389457996848192,0.5794016510786739,1.0,0.5851063829787234,0.7925531914893618,0.4312728471945056,0.6311976043819619,0.5869512874039375,7,244,79.29279247684187,0.39547982135994486,0.14715654259338815,0.043959261350565715,0.012463227364419465,423.986100647428,136.35323337623424,6.379293756078276,1.9676705641725956,13.01593555184898,4.706477228110341
82,11.176236045510569,10.076838290119904,0.4325065988227201,1.0670701064911154,2.1453528585845896,0.6282155711439722,0.9016307680945691,77,10.836523164058294,9.339785725039237,0.5071117885220615,1.1571489765716958,2.1838285746631008,0.8179406538759427,0.8618802897978094,0.9390243902439024,0.9696039990504016,0.9268567636137092,1.1724949166149516,1.0844170120900396,1.0179344465058748,1.3020063357972547,0.9559126865415596,5,0.3397128814522752,0.737052565080667,-0.07460518969934143,-0.09007887008058035,-0.03847571607851119,-0.18972508273197053,-0.039750478296759706,339,33.2088667988634,20.977449544112805,0.7752274614786551,1.916420195375096,2.716518230025941,1.2245891703609004,0.00033266853067270445,0.6316821850973481,0.4690265486725664,0.6628578850008296,0.9255950764809872,9.792850733647821,6.268297408912551,6.544212576325258,0.9578382938826172,1.0,1.0,1.0,0.9466000400695254,0.7054692930799126,0.22477253852134493,8,399,172.41501529739224,0.8944271909999159,0.25924177854950736,0.49852071005917165,0.1975150290795982,1112.8967551622418,486.7731933979303,22.274514217738567,9.33610106336416,33.96964404234702,14.135455028527609
181,16.05211740118241,14.587704557768705,0.4172943992820259,1.1407846029111561,2.0163589369686443,0.8094666487970025,0.908771359764299,181,16.05211740118241,14.587704557768705,0.4172943992820259,1.1407846029111561,2.0163589369686443,0.8094666487970025,0.908771359764299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,29.4766405923535,27.151159770742503,0.389307921909494,1.8015670201134368,2.301920782516476,1.2799691384102603,0.0002972800860298821,0.9211076711972989,0.9402597402597402,1.0891415764214645,1.0745548021479434,0.0,4.840959936297736,4.840959936297736,1.0,1.0,1.0,1.0,0.6390366643522148,0.7826364112078398,0.6106920780905061,10,223,74.37634032405735,0.5586095593229039,0.1942959120059769,0.16562173458725182,0.04139081623003577,1065.4128067045503,335.63666900923477,16.814685156788435,4.89190415278114,10.405404000044129,3.443341657400995
105,13.143743221222724,10.366732094347165,0.6147527053269822,1.2456590091785047,2.1985494145385567,0.7493703144234215,0.78871991942207,78,10.565836607441508,9.79729699502779,0.3744135379611554,1.2196541537220709,2.1496487061899385,0.7176509360351285,0.9272618306559429,0.7428571428571429,0.8038681545742035,0.9450709158742627,0.6090474018524371,0.9791236162827709,0.9777577397054404,0.9576719576719577,1.1756541299671863,27,2.5779066137812165,0.5694350993193762,0.24033916736582683,0.02600485545643383,0.04890070834861815,0.031719378388292974,0.13854191123387294,408,32.29524295851123,23.319883676311957,0.6918052130418151,1.8947469613599985,2.7060594687512443,1.2912430285567598,0.0003907459656528845,0.7220841690607605,0.4485294117647059,0.7341508425597927,0.8646710836665674,11.981488789333767,9.069396392022044,5.32314871739569,1.7037653602244607,1.0,1.0,1.0,0.7212929078415959,0.700186741363212,0.3081947869581849,6,137,45.75903068126431,0.37656641371903565,0.15247750192697562,0.1634094568877178,0.05673180686182036,545.5596019125987,172.3746297018058,11.848927451727775,4.362201079809739,5.915798994001108,2.6500906113131038
268,23.212738606186967,15.600853575854293,0.7404771276812177,0.8570470392654524,1.5656220965088492,0.4836182720693741,0.6720815600661676,87,12.895256846538222,10.719996389392556,0.5558043472239582,0.7050050541504926,1.3888682102702963,0.4627514938328782,0.8313131345088622,0.3246268656716418,0.555525010008996,0.687141657811857,0.7506029915663205,0.8225978526858104,0.8871030968247746,0.9568527918781725,1.2369229925412892,181,10.317481759648745,4.880857186461737,0.18467278045725943,0.1520419851149598,0.17675388623855293,0.020866778236495853,0.15923157444269465,524,37.94054599742717,32.79563213274016,0.5028127402288819,1.4358126051118425,2.2720239126913993,1.130488397400745,0.0003045396556351331,0.864395365711503,0.6774809160305344,0.9516994155849458,0.8025718137925605,16.111207514501686,8.809040394058659,7.345348530501518,1.1992678574037936,1.0,1.0,1.0,0.8844727949347164,0.6290643877427445,0.4971872597711181,3,17,7.788880963698615,0.1395371084376632,0.05781599415643139,0.014037433155080214,0.006533639488198416,31.616151176080166,12.984166836964734,0.8721489303541183,0.3569633608091516,3.712640187588484,1.5243222544708461
139,14.944826804748518,12.041696068411559,0.5922647370543118,1.1007762663140974,2.1853675058080153,0.6550954419648292,0.8057434338807775,139,14.944826804748518,12.041696068411559,0.5922647370543118,1.1007762663140974,2.1853675058080153,0.6550954419648292,0.8057434338807775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,30.465083948815746,21.812128139511085,0.6981296338836765,1.9038985980223537,2.6351825489646123,1.260640442838016,0.00034999802668240587,0.7159713781244635,0.8011527377521613,0.9811118085121482,1.1041284913963898,0.0,4.715361290020987,4.715361290020987,1.0,1.0,1.0,1.0,0.4066866270439412,0.7224921092356251,0.30187036611632345,5,54,22.85957129956728,0.0556096233235549,0.01854317574438144,0.08829676071055381,0.03465042235679902,173.64589978807817,68.83924234602344,0.5934863733497231,0.2120382159441956,1.548510904276661,0.5052150890899361
99,13.270225728242997,9.898942333938509,0.6660004770785831,1.25438374529432,2.278233947501161,0.6317735852085945,0.7459513151212348,38,8.545926564840169,6.973463200580824,0.578054027722957,1.1376500072214584,1.9198749811013278,0.870015935092928,0.815998493278797,0.3838383838383838,0.643992554448557,0.7044654838196517,0.8679483688339024,0.9069393728109318,0.8427031750655404,1.3771008403361344,1.0939031498941427,61,4.7242991634028275,2.925479133357685,0.08794644935562612,0.11673373807286169,0.358358966399833,-0.23824234988433346,0.07004717815756223,393,31.68933373331941,22.165603929953008,0.7146661104511319,1.9336406124937102,2.717555495198734,1.2655380535638547,0.00038810370865061285,0.6994657608293993,0.3486005089058524,0.6884383394323247,0.761197646039284,12.670855527818729,4.978024074111326,11.976214828324654,0.415659216661505,1.0,0.4473684210526316,0.7236842105263158,0.45147401079389954,0.7115367527581268,0.28533388954886807,7,261,93.97264039526155,0.14474604159319937,0.04481903140296779,0.06078296703296704,0.021488114216742595,568.8592104955997,178.79198877412105,9.817921863928788,3.533132493067651,10.83020873301161,3.5455006484409006
